
314 150 11.4908263066 721.190589349 250
763 150 10.0954441063 721.374373818 251
2332 150 9.97950563073 723.597518958 252
1313 150 9.75279452242 709.382996675 253 
2185 150 10.3385032488 735.228519675 254
219 150 9.10836154593 716.279685905 255
671 150 10.2851916466 751.812951026 256
1373 150 10.7194380944 257 790.585817357
1885 150 10.0126928956 257 741.335464125
87 150 10.7674619085 258 932.997856215
462 150 10.0287547022 259 729.269243825
242 150 9.93549243541 260 739.079780719
3220 150 9.70869104515 261 684.877190632
421 150 10.5786504729 262 834.349282185
105 150 9.45660628348 262 700.764207489
106 150 9.94290505384 1 743.734792238
26 150 10.6091359621 2 642.646917968
150 150 11.4940977708 0.1 864.565423361
2326 150 9.69982769766 0.2 729.795159921
148 150 9.45889544892 0.01 658.439033371
809 150 10.0002882615 0.02 770.929660538


831 50 4.82282195508 0.01 157.078741181
474 50 4.95019263282 0.02 162.105624806
677 50 4.76070181749 0.03 148.803957878
1127 50 4.86899198139 0.04 153.716520682
842 50 4.73181880793 0.05 159.022205617
1 50 0.0 350 102.496777419
1 50 0.0 350 48.3231836684
1 50 0.0 350 58.2300511149
1 50 nan 350 31.1448477588
1 50 nan 350 91.2091528606
1 50 0.0 350 179.121123129
1 50 nan 350 49.916254087
1 50 nan 350 99.6948962404
1 50 0.0 350 310.083391051
1 50 nan 350 29.5061646144
1 50 2.38418579102e-07 350 452.323825657
1 50 0.0 350 236.820539853
1 50 1.19209289551e-07 350 121.044125299
1 50 2.38418579102e-07 350 266.506516436
1 50 0.0 350 97.8455919859
1 50 nan 350 108.204770914
1 50 2.38418579102e-07 350 151.370165119
1 50 2.38418579102e-07 350 154.59308377
1 50 0.0 350 58.5788689837
1 50 1.19209289551e-07 350 56.6044314238
1 50 0.0 350 57.6973469443
1 50 0.0 350 14.8641558906
1 50 0.0 350 150.303290243
1 50 1.19209289551e-07 350 80.7705014689
1 50 nan 350 107.503204726
1 50 1.19209289551e-07 350 96.3874348466
1 50 0.0 350 17.9580707198
1 50 1.68587394044e-07 350 168.870312441
1 50 nan 350 196.844971811
1 50 0.0 350 45.6843079997
1 50 0.0 350 25.5382989549
1 50 nan 350 83.0138222985
1 50 0.0 350 107.359374631
1 50 0.0 350 134.611789962
1 50 0.0 350 222.469727889
1 50 nan 350 407.015948378
1 50 nan 350 136.825940666
1 50 0.0 350 159.546106704
1 50 nan 350 117.568404183
1 50 0.0 350 100.66382222
1 50 5.96046447754e-08 350 15.4268413755
1 50 0.0 350 142.442235002
1 50 1.19209289551e-07 350 78.6103457984
1 50 nan 350 39.1539945658
1 50 0.0 350 47.1492542357
1 50 0.0 350 12.8764728173
1 50 nan 350 289.547763181
1 50 0.0 350 143.806832983
1 50 0.0 350 282.28506495
1 50 nan 350 16.3673145911
1 50 5.96046447754e-08 350 26.629273248
1 50 0.0 350 130.037297224
1 50 0.0 350 120.029367932
1 50 nan 350 124.676540726
1 50 0.0 350 136.898648247
1 50 nan 350 27.6778092487
1 50 0.0 350 69.6814682961
1 50 0.0 350 86.0607419011
1 50 0.0 350 145.663539836
1 50 0.0 350 318.155906321
1 50 4.21468485109e-08 350 11.0444793157
1 50 0.0 350 144.311528973
1 50 nan 350 31.1401729307
1 50 nan 350 51.0163975622
1 50 8.42936970218e-08 350 55.0362101591
1 50 1.68587394044e-07 350 151.590384896
1 50 0.0 350 157.289058645
1 50 0.0 350 140.300491856
1 50 5.96046447754e-08 350 25.9009710396
1 50 0.0 350 205.106505025
1 50 nan 350 177.234366213
1 50 nan 350 137.573279365
1 50 0.0 350 84.274215276
1 50 5.96046447754e-08 350 29.0126221531
1 50 8.42936970218e-08 350 41.9714706065
1 50 2.38418579102e-07 350 235.212491452
1 50 nan 350 83.3071866535
1 50 nan 350 167.220863174
1 50 nan 350 4.06990586529
1 50 nan 350 105.26787738
1 50 1.19209289551e-07 350 107.329233297
1 50 nan 350 61.0862224494
1 50 nan 350 178.739483389
1 50 nan 350 28.8586115751
1 50 0.0 350 42.5267513862
1 50 nan 350 124.970728811
1 50 2.38418579102e-07 350 265.574857502
1 50 8.42936970218e-08 350 38.9601265056
1 50 nan 350 222.848703466
1 50 0.0 350 116.725328876
1 50 0.0 350 149.776211524
1 50 1.68587394044e-07 350 182.345248308
1 50 nan 350 75.1199800745
1 50 1.19209289551e-07 350 76.860166646
1 50 0.0 350 34.30804283
1 50 5.96046447754e-08 350 21.6793507275
1 50 0.0 350 120.550410839
1 50 0.0 350 35.9023569536
1 50 1.19209289551e-07 350 64.1682219989
1 50 0.0 350 23.2741036241
1 50 0.0 350 234.735584935
1 50 nan 350 45.1318060815
1 50 0.0 1 220.10057481
1 50 nan 0.01 nan
1 50 nan 0.005 nan
1 50 nan 0.0005 nan
1 50 5.96046447754e-08 1 17.953075448
1 50 2.98023223877e-08 1 4.46622878726
1 50 0.0 0.1 17.3410738029
1 50 2.38418579102e-07 10 167.639786072
1 50 0.0 0.05 33.4003234071
262 30 0.0593505098369 0.05 6.99891937856
181 30 1.21394493117 0.15000000000000002 20.133579964
120 30 2.4544118432 0.25 32.1790982601
