
10000 3 0.438354816896 2.41713024173
5019 4 0.610668382978 4.1921775653
2500 5 0.757753436855 6.02887166076
1181 6 0.927712179672 8.12539221264
689 7 1.07738171761 10.5824301098
495 8 1.19807855119 13.0305873956
382 9 1.31308584949 15.3582186067
435 10 1.42239218993 17.9497693588
368 11 1.5831392879 20.2245385744
344 12 1.70953002216 23.4152819685
302 13 1.80023683019 27.0535365974
309 14 2.0466313956 29.8691263533
311 15 2.05577902433 29.621396529
343 16 2.03199631631 34.033689932
610 17 2.19675324104 35.0779596884
262 18 2.28574297707 40.1317233731
257 19 2.46518425922 41.911734716
183 20 2.53483591409 44.6894351633
161 21 2.70916256917 45.7278089671
172 22 2.68219685905 48.0516701539
128 23 2.93899294264 57.4211739461
162 24 2.92627395408 62.4190088279
152 25 3.23133465878 66.1615130566
159 26 2.96907119476 65.4232114781
147 27 3.05566287532 66.5770228565
72 28 3.423720489 74.0335550797
88 29 3.38797753938 81.0212899227
107 30 3.22546169975 73.8984493585
81 31 3.52871471408 72.7427188253
124 32 3.66502436604 86.9120306942
100 33 3.26454594987 92.8546324374
82 34 4.05853221986 105.121806526
78 35 3.77934709078 90.9512831158
73 36 3.1508026385 100.110396051
76 37 3.77128684553 102.728193997
79 38 3.30157935734 101.163575194
79 39 4.02805281534 121.001477133
58 40 3.88762780655 131.870692876
38 41 4.02615822932 118.309453045
65 42 3.31713561751 114.427147186
30 43 3.77178331077 98.891427461
66 44 4.63494350569 131.285722738
97 45 3.68016138455 140.740002066
44 46 4.28598710684 113.610801183
62 47 3.90563214065 134.584984794
66 48 4.29455866775 163.350832227
1385 49 4.78667414604 159.09250186
65 50 6.29036792268 203.981595788
22 51 5.14612416641 157.27851916
29 52 4.74202962036 188.402315135
21 53 6.75713662221 247.850688843
66 54 5.38890373484 176.144785257
22 55 5.01069236498 160.983056689
62 56 4.61230543769 187.790782667
27 57 5.76070242707 225.535696923
329 58 5.2233860228 196.303893376
1262 59 5.36007148245 203.95877174
119 60 4.67603838612 183.833047931
27 61 4.76368712777 234.127458549
1242 62 5.79259391587 199.1265805
21 63 5.52461017109 167.130382408
18 64 3.36732579308 117.990706682
27 65 6.08435973221 200.45133624
22 66 4.7965003441 180.156304237
5102 67 5.77130320398 241.420171438
32 68 5.20968321538 273.060475662
24 69 4.36686026207 162.567666227
52 70 7.40700920105 195.777675532
46 71 5.89926805586 235.900930456
42 72 6.69329240061 295.73903687
97 73 5.91004197788 241.568562728
456 74 6.15220710691 258.819885171
56 75 5.20847590655 243.421838669
23 76 4.02137706393 239.217912239
26 77 6.14938167261 418.926749567
52 78 6.79409205235 327.707863523
75 79 4.96320110364 264.095217838
46 80 7.80949271869 233.106224915
14 81 5.37207683084 111.453978991
15808 82 6.82904522599 312.607012882
61 83 4.86928805136 198.268926062
48 84 4.09284407673 336.773718995
82 85 5.80468434656 264.47227441
12 86 3.99299008693 501.887861109
1439 87 6.78825652385 313.749991138
22 88 6.65941665683 292.196035059
680 89 6.75863018736 325.86242546
123 90 7.2415701032 315.753296914
702 91 7.16374364043 344.798636807
66 92 7.28384354052 343.001948283
20 93 7.3985819326 287.479287959
37 94 7.07553384747 397.781383624
17 95 7.26280550203 416.694765273
656 96 6.97937259831 362.748691897
43 97 7.00284278837 232.903032418
21 98 9.36264850727 396.377293659
2752 99 7.93730643528 413.133844926
3706 100 7.94741344055 429.435481031
148 101 5.86308123897 372.834015926
43 102 7.87112949994 577.880382768
99 103 8.68127438109 483.366732774
16 104 9.16393510937 455.712911782
2828 105 8.06144787931 434.86404246
156 106 7.42944032922 394.407723931
128 107 7.08029406739 432.419033303
10 108 5.01641054326 449.945391457
92 109 6.44671337571 498.6015388
23 110 5.19385130135 314.3460090831
101 101 6.73335319672 387.78794356
31 102 7.63057154469 454.536752451
87 103 7.43344653941 420.202862117
45 104 7.07523919517 454.751562935
36 101 8.67303782718 425.587732884
